238	-0.2	-3.1
239	-0.2	-3.1
240	-0.2	-3.1
241	-0.2	-3
242	-0.2	-2.9
243	-0.2	-2.7
244	-0.2	-2.4
245	-0.2	-2.1
246	-0.2	-1.8
247	-0.2	-1.4
248	-0.2	-1.2
249	-0.3	-0.9
250	-0.3	-0.8
251	-0.3	-0.8
252	-0.3	-0.8
253	-0.3	-1
254	-0.3	-1.2
255	-0.2	-1.4
256	-0.2	-1.6
257	-0.2	-1.9
258	-0.2	-2.1
259	-0.2	-2.3
260	-0.2	-2.5
261	-0.2	-2.6
262	-0.2	-2.7
263	-0.2	-2.8
264	-0.2	-2.8
265	-0.2	-2.8
266	-0.1	-2.7
267	-0.1	-2.6
268	-0.1	-2.4
269	0	-2.1
270	0	-1.7
271	0.1	-1.3
272	0.2	-1
273	0.2	-0.6
274	0.3	-0.3
275	0.4	0
276	0.6	0.2
277	0.7	0.3
278	0.9	0.4
279	1	0.4
280	1.2	0.4
281	1.4	0.4
282	1.6	0.4
283	1.9	0.4
284	2.1	0.5
285	2.4	0.5
286	2.7	0.6
287	3	0.8
288	3.4	1
289	3.8	1.3
290	4.2	1.7
291	4.7	2.2
292	5.2	2.8
293	5.7	3.5
294	6.3	4.3
295	6.9	5.3
296	7.6	6.2
297	8.4	7.2
298	9.1	8.2
299	10	9.2
300	10.9	10.2
301	11.8	11.2
302	12.8	12.1
303	13.9	13.1
304	15.1	14.1
305	16.3	15.1
306	17.5	16.1
307	18.8	17.2
308	20.2	18.4
309	21.7	19.7
310	23.2	21
311	24.8	22.4
312	26.4	23.9
313	28.1	25.5
314	29.9	27.3
315	31.7	29.1
316	33.6	31.1
317	35.5	33.2
318	37.4	35.4
319	39.4	37.7
320	41.4	40.1
321	43.4	42.4
322	45.5	44.8
323	47.6	47.1
324	49.7	49.4
325	51.7	51.6
326	53.8	53.7
327	55.8	55.8
328	57.8	57.9
329	59.8	59.9
330	61.7	61.8
331	63.5	63.7
332	65.3	65.5
333	67	67.2
334	68.7	68.9
335	70.2	70.4
336	71.7	71.9
337	73	73.3
338	74.3	74.7
339	75.4	76
340	76.5	77.3
341	77.4	78.5
342	78.2	79.7
343	79	80.8
344	79.6	81.9
345	80	82.8
346	80.4	83.7
347	80.7	84.5
348	80.8	85.1
349	80.9	85.6
350	80.9	86
351	80.7	86.2
352	80.5	86.3
353	80.2	86.3
354	79.8	86.1
355	79.4	85.8
356	78.9	85.4
357	78.3	84.9
358	77.7	84.2
359	77.1	83.4
360	76.4	82.5
361	75.7	81.5
362	75	80.4
363	74.2	79.3
364	73.5	78.1
365	72.7	76.9
366	71.9	75.8
367	71.2	74.6
368	70.4	73.4
369	69.6	72.2
370	68.9	70.9
371	68.1	69.6
372	67.4	68.3
373	66.7	66.9
374	66	65.4
375	65.3	63.9
376	64.6	62.3
377	64	60.6
378	63.3	58.9
379	62.8	57.2
380	62.2	55.3
381	61.6	53.5
382	61.1	51.5
383	60.6	49.6
384	60.1	47.5
385	59.7	45.5
386	59.3	43.5
387	58.9	41.5
388	58.6	39.6
389	58.3	37.6
390	58.1	35.8
391	57.9	34
392	57.8	32.2
393	57.7	30.5
394	57.7	28.9
395	57.7	27.3
396	57.8	25.7
397	57.9	24.1
398	58.1	22.6
399	58.4	21.2
400	58.7	19.8
401	59.1	18.4
402	59.5	17.1
403	60	15.8
404	60.6	14.6
405	61.1	13.4
406	61.8	12.2
407	62.4	11.1
408	63.1	10
409	63.9	9
410	64.6	8.1
411	65.4	7.2
412	66.2	6.4
413	67	5.6
414	67.7	5
415	68.5	4.4
416	69.2	3.9
417	69.8	3.4
418	70.4	3
419	70.9	2.7
420	71.3	2.4
421	71.6	2.2
422	71.8	2
423	71.8	2
424	71.7	1.9
425	71.3	2
426	70.8	2
427	70	2.1
428	69	2.2
429	67.7	2.3
430	66	2.4
431	64.1	2.5
432	61.8	2.6
433	59.1	2.7
434	56	2.8
435	52.4	2.9
436	48.4	3
437	43.9	3.1
438	38.9	3.3
439	33.3	3.4
440	27.2	3.6
441	20.6	3.7
442	13.5	3.8
443	5.8	4
444	-2.3	4.1
445	-10.7	4.3
446	-19.5	4.4
447	-28.6	4.6
448	-37.8	4.7
449	-47	4.9
450	-56.1	5
451	-65	5.1
452	-73.5	5.1
453	-81.5	5.1
454	-88.8	5.1
455	-95.4	5
456	-101	4.9
457	-105.6	4.7
458	-108.9	4.6
459	-110.7	4.4
460	-111	4.3
461	-109.6	4.1
462	-106.5	3.9
463	-101.9	3.7
464	-96.1	3.5
465	-89.2	3.2
466	-81.9	3
467	-74.6	2.7
468	-68.1	2.4
469	-62.8	2.1
470	-59.3	1.9
471	-58.2	1.6
472	-59.4	1.4
473	-63.1	1.2
474	-68.7	0.9
475	-75.8	0.7
476	-83.5	0.4
477	-90.9	0.2
478	-97.1	0
479	-101.3	-0.3
480	-103.2	-0.5
481	-102.6	-0.6
482	-99.6	-0.8
483	-94.7	-0.8
484	-88.3	-0.9
485	-81.2	-0.9
486	-74.1	-0.9
487	-67.5	-0.8
488	-61.8	-0.8
489	-57.4	-0.7
490	-54.3	-0.6
491	-52.6	-0.5
492	-52.1	-0.4
493	-52.5	-0.3
494	-53.5	-0.1
495	-54.8	0.1
496	-56.1	0.3
497	-57	0.6
498	-57.3	0.8
499	-56.6	1.1
500	-55	1.3
501	-52.3	1.5
502	-48.7	1.8
503	-44.4	2
504	-39.5	2.3
505	-34.4	2.5
506	-29.4	2.8
507	-24.6	3.1
508	-20.2	3.4
509	-16.4	3.7
510	-13.3	4
511	-10.7	4.2
512	-8.7	4.4
513	-7.3	4.6
514	-6.3	4.8
515	-5.9	4.9
516	-5.9	5
517	-6.4	5.1
518	-7.2	5.3
519	-8.2	5.4
520	-9.1	5.5
521	-9.9	5.5
522	-10.1	5.6
523	-9.8	5.6
524	-8.8	5.6
525	-7.1	5.5
526	-5.1	5.4
527	-2.8	5.2
528	-0.7	5
529	1.2	4.8
530	2.5	4.6
531	3.3	4.4
532	3.3	4.2
533	2.9	3.9
534	1.9	3.6
535	0.5	3.3
536	-1.2	3
537	-3.3	2.6
538	-5.9	2.2
539	-9.2	1.8
540	-13.2	1.5
541	-18.1	1.1
542	-24	0.8
543	-30.8	0.5
544	-38.5	0.2
545	-46.9	0
546	-55.7	-0.3
547	-64.9	-0.5
548	-74.1	-0.8
549	-83.2	-1
550	-92	-1.2
551	-100.3	-1.4
552	-107.8	-1.5
553	-114.5	-1.6
554	-119.8	-1.7
555	-123.6	-1.6
556	-125.6	-1.6
557	-125.5	-1.5
558	-122.8	-1.3
559	-117.3	-1.2
560	-108.6	-1
561	-96.6	-0.9
562	-81.7	-0.8
563	-64.6	-0.6
564	-46.3	-0.4
565	-28.4	-0.3
566	-12.6	-0.1
567	-0.5	0.1
568	6.6	0.3
569	8.2	0.5
570	4.3	0.7
571	-4.1	0.9
572	-15.8	1.1
573	-29	1.3
574	-42.4	1.5
575	-54.6	1.8
576	-64.8	2.1
577	-72.6	2.4
578	-77.8	2.8
579	-80.6	3.1
580	-81.3	3.5
581	-80	3.9
582	-77.2	4.2
583	-73.1	4.5
584	-68	4.8
585	-62.2	5
586	-55.9	5.2
587	-49.2	5.3
588	-42.2	5.4
589	-35	5.4
590	-27.9	5.5
591	-20.9	5.5
592	-14.3	5.4
593	-8.2	5.4
594	-2.9	5.3
595	1.5	5.1
596	4.8	4.9
597	7.2	4.7
598	8.8	4.5
599	9.6	4.2
600	10	4
601	10	3.8
602	9.7	3.5
603	8.9	3.3
604	7.6	3.1
605	5.4	2.9
606	2.2	2.7
607	-2.2	2.5
608	-7.9	2.3
609	-14.8	2
610	-22.4	1.8
611	-30.6	1.5
612	-38.8	1.3
613	-46.6	1
614	-54	0.8
615	-60.6	0.5
616	-66.5	0.3
617	-71.9	0
618	-76.7	-0.3
619	-81.2	-0.5
620	-85.2	-0.8
621	-88.5	-1.1
622	-91.1	-1.4
623	-92.5	-1.6
624	-92.5	-1.8
625	-90.8	-2
626	-87.3	-2
627	-82.1	-2
628	-75.2	-2
629	-67	-1.8
630	-58	-1.7
631	-48.5	-1.5
632	-39	-1.2
633	-30.2	-0.9
634	-22.4	-0.6
635	-16.3	-0.3
636	-12	0
637	-10.1	0.3
638	-10.6	0.7
639	-13.6	1
640	-18.9	1.3
641	-26.3	1.6
642	-35.3	1.8
643	-45.5	2
644	-56.4	2.1
645	-67.2	2.2
646	-77.5	2.4
647	-86.5	2.5
648	-93.7	2.6
649	-98.8	2.7
650	-101.3	2.9
651	-101	3.1
652	-97.6	3.4
653	-91.3	3.6
654	-82	3.9
655	-70.2	4.1
656	-56.2	4.3
657	-40.9	4.5
658	-25.1	4.7
659	-10.1	4.8
660	3	4.9
661	13.1	5
662	19.4	5.1
663	21.3	5.1
664	18.7	5
665	11.9	5
666	1.6	4.8
667	-11.2	4.7
668	-25.6	4.5
669	-40.2	4.2
670	-54.3	4
671	-67	3.7
672	-77.9	3.4
673	-86.5	3.2
674	-92.9	2.9
675	-97	2.7
676	-99.1	2.5
677	-99.2	2.3
678	-97.7	2
679	-94.7	1.8
680	-90.6	1.6
681	-85.6	1.3
682	-79.9	1.1
683	-73.9	0.8
684	-67.7	0.6
685	-61.4	0.4
686	-55.2	0.1
687	-49.2	-0.1
688	-43.5	-0.3
689	-38.2	-0.5
690	-33.2	-0.7
691	-28.6	-1
692	-24.5	-1.2
693	-20.8	-1.5
694	-17.6	-1.7
695	-15	-1.9
696	-13	-2.1
697	-11.7	-2.2
698	-11.1	-2.2
699	-11.2	-2.2
700	-12.2	-2.2
701	-14.1	-2
702	-16.8	-1.9
703	-20.3	-1.7
704	-24.4	-1.4
705	-29.1	-1.1
706	-34	-0.8
707	-38.9	-0.5
708	-43.8	-0.1
709	-48.2	0.3
710	-52.2	0.8
711	-55.5	1.2
712	-58.1	1.6
713	-60.1	2
714	-61.2	2.3
715	-61.7	2.6
716	-61.5	2.9
717	-60.6	3.1
718	-59.2	3.2
719	-57.5	3.3
720	-55.7	3.4
721	-54	3.5
722	-52.7	3.6
723	-51.7	3.6
724	-51.2	3.7
725	-50.9	3.7
726	-50.4	3.8
727	-49.2	3.8
728	-46.8	3.9
729	-42.7	4
730	-36.8	4
731	-29	4.1
732	-19.9	4.1
733	-10.1	4.2
734	-0.6	4.2
735	7.5	4.3
736	13.4	4.3
737	16.3	4.2
738	16	4.2
739	12.3	4.1
740	5.8	4
741	-3.1	3.9
742	-13.5	3.7
743	-24.7	3.6
744	-36.3	3.4
745	-47.9	3.3
746	-59.3	3.1
747	-70.2	2.9
748	-80.5	2.8
749	-89.9	2.6
750	-97.8	2.4
751	-103.7	2.2
752	-107.1	2
753	-107.8	1.7
754	-105.6	1.5
755	-101	1.2
756	-94.5	0.9
757	-86.9	0.7
758	-78.9	0.4
759	-71.4	0.1
760	-64.5	-0.2
761	-58.5	-0.5
762	-53.3	-0.8
763	-48.4	-1
764	-43.6	-1.3
765	-38.7	-1.5
766	-33.7	-1.6
767	-28.9	-1.8
768	-24.9	-1.8
769	-22.1	-1.9
770	-20.8	-1.8
771	-21.1	-1.8
772	-22.7	-1.7
773	-25	-1.5
774	-27.5	-1.4
775	-29.6	-1.2
776	-31.1	-0.9
777	-31.8	-0.7
778	-31.8	-0.4
779	-31.6	-0.2
780	-31.3	0.1
781	-31.3	0.4
782	-31.4	0.7
783	-31.8	1
784	-32.1	1.2
785	-32.3	1.5
786	-32.3	1.7
787	-32	1.9
788	-31.7	2.1
789	-31.8	2.2
790	-32.6	2.4
791	-34.2	2.5
792	-37	2.6
793	-40.7	2.7
794	-44.8	2.8
795	-48.7	2.9
796	-51.6	3
797	-53	3
798	-52.6	3.1
799	-50.2	3.1
800	-46.4	3.2
801	-41.5	3.2
802	-36.4	3.2
803	-31.7	3.3
804	-27.9	3.3
805	-25.2	3.3
806	-23.7	3.2
807	-23.4	3.2
808	-24	3.1
809	-25.4	2.9
810	-27.5	2.7
811	-30.4	2.5
812	-34.4	2.2
813	-39.4	1.9
814	-45.5	1.7
815	-52.5	1.4
816	-59.9	1.2
817	-67.1	1
818	-73.4	0.8
819	-78.2	0.6
820	-81.3	0.5
821	-82.4	0.4
822	-81.7	0.2
823	-79.5	0.2
824	-76	0.1
825	-71.5	0
826	-66.5	0
827	-61	-0.1
828	-55.4	-0.1
829	-50	-0.2
830	-44.9	-0.3
831	-40.7	-0.5
832	-37.6	-0.6
833	-36	-0.8
834	-36.3	-1.1
835	-38.7	-1.3
836	-43.1	-1.5
837	-49.3	-1.7
838	-56.9	-1.9
839	-65.1	-2.1
840	-73.2	-2.2
841	-80.5	-2.2
842	-86.5	-2.3
843	-90.9	-2.2
844	-93.6	-2.2
845	-94.9	-2
846	-94.9	-1.9
847	-93.8	-1.7
848	-91.8	-1.4
849	-88.9	-1.2
850	-85.1	-0.9
851	-80.1	-0.5
852	-73.9	-0.2
853	-66.5	0.1
854	-57.9	0.4
855	-48.4	0.7
856	-38.5	0.9
857	-28.7	1.1
858	-19.6	1.3
859	-11.6	1.4
860	-4.9	1.5
861	0.6	1.6
862	4.8	1.7
863	8.1	1.8
864	10.5	1.8
865	12.1	1.9
866	13	1.9
867	13	1.9
868	12.2	1.9
869	10.6	1.9
870	8.1	2
871	5	2
872	1.1	2.1
873	-3.4	2.2
874	-8.4	2.3
875	-14	2.4
876	-19.9	2.5
877	-26.2	2.6
878	-32.6	2.7
879	-38.8	2.8
880	-44.7	2.8
881	-49.9	2.7
882	-54.2	2.6
883	-57.2	2.5
884	-58.9	2.3
885	-59.5	2.1
886	-59	1.9
887	-57.9	1.7
888	-56.5	1.5
889	-55	1.3
890	-53.7	1.1
891	-52.3	0.9
892	-50.8	0.7
893	-48.9	0.6
894	-46.5	0.4
895	-43.6	0.4
896	-40.5	0.3
897	-37.6	0.3
898	-35.6	0.4
899	-35	0.4
900	-36.3	0.4
901	-39.7	0.5
902	-45.2	0.4
903	-52.4	0.3
904	-60.6	0.1
905	-68.9	-0.1
906	-76.5	-0.4
907	-82.8	-0.7
908	-87.7	-1.1
909	-91.3	-1.5
910	-94.1	-1.8
911	-96.3	-2.2
912	-98.3	-2.5
913	-99.9	-2.7
914	-100.8	-3
915	-100.3	-3.2
916	-97.7	-3.3
917	-92.8	-3.3
918	-85.4	-3.3
919	-75.9	-3.2
920	-65	-3.1
921	-53.6	-2.8
922	-42.7	-2.5
923	-32.9	-2.1
924	-24.7	-1.7
925	-18.1	-1.3
926	-12.8	-0.9
927	-8.7	-0.6
928	-5.3	-0.3
929	-2.7	0
930	-0.8	0.3
931	0	0.4
932	-0.6	0.6
933	-3.1	0.7
934	-7.5	0.8
935	-13.6	0.9
936	-20.6	1
937	-27.8	1
938	-34.4	1.1
939	-39.5	1.1
940	-42.6	1.1
941	-43.8	1.1
942	-43.2	1.2
943	-41.4	1.3
944	-38.9	1.5
945	-36.3	1.7
946	-33.7	2
947	-31.2	2.3
948	-28.4	2.6
949	-24.8	2.9
950	-20.4	3.2
951	-14.8	3.5
952	-8.7	3.6
953	-2.6	3.8
954	2.4	3.8
955	5.3	3.8
956	5.5	3.7
957	2.8	3.5
958	-2.5	3.3
959	-9.2	3.1
960	-16.5	2.8
961	-23.2	2.4
962	-28.9	2.1
963	-33.2	1.7
964	-36.7	1.4
965	-39.9	1.1
966	-43.7	0.9
967	-48.7	0.8
968	-55.1	0.7
969	-62.8	0.7
970	-71	0.8
971	-78.9	1
972	-85.4	1.2
973	-89.8	1.4
974	-91.5	1.5
975	-90.9	1.6
976	-88.6	1.7
977	-85.6	1.6
978	-82.7	1.5
979	-80.6	1.3
980	-79.4	1
981	-78.8	0.6
982	-77.9	0.2
983	-76	-0.2
984	-72.2	-0.7
985	-66.2	-1.2
986	-58.2	-1.7
987	-49.1	-2.2
988	-39.8	-2.7
989	-31.6	-3.1
990	-25.5	-3.4
991	-22.1	-3.6
992	-21.4	-3.7
993	-23.1	-3.6
994	-26.3	-3.4
995	-30.2	-3.1
996	-34.1	-2.7
997	-37.6	-2.3
998	-40.7	-1.8
999	-43.7	-1.3
1000	-47.1	-0.9
